what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521050823020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521050848385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521050853988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521050867312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521050870730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1521050872531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521050875064
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521050877377
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521050925249
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521050952227
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521050954731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521050966412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521050969707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521050985676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521050991699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521050992240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051003965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051005167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051012075
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051057801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521051069373
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051071562
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051073708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521051082829
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051084789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521051093349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051115296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051152601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521051160136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051162385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051347204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051356480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051379408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051394928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051398346
error,log,,,"Resource is out of sync with the file system: '/OIRP_WEB/universities.php'.",1521051400534
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1521051400535
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1521051403033
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1521051403381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051411180
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051425746
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051426482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051426924
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051434160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051460090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051462057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051464190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051512954
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1521051577310
error,log,,,"Resource is out of sync with the file system: '/OIRP_WEB/database_connection.php'.",1521051577421
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051577754
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051578314
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051587712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051594836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051675069
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1521051692629
error,log,,,"Resource is out of sync with the file system: '/OIRP_WEB/inboundform1.php'.",1521051692814
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051693431
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051694158
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1521051707988
error,log,,,"Resource is out of sync with the file system: '/OIRP_WEB/inbound_application.php'.",1521051708090
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051708488
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051708969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521051721534
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051723758
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051737809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521051743468
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051745513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521051749104
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051758028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521051771767
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051776071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521051780879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521051786237
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051789417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521051793507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051795907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051804068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051805350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051813809
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051817085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051835723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051837757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051838137
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051846575
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521051850577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051868700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051872262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051884119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051885948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521051904699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051905110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521051913080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052046554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052095215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052106307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052117216
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052118994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521052120867
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052124296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052158087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052160259
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052163160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052169481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052277690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521052283948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052289762
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052314113
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052316964
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052322280
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052332671
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052339316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052339841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052385204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052395805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052396753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052397419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052398547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052399887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052407828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052410058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052418741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052457861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052459670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052463598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052740197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052747685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052748749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052750116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052764899
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052774701
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052778039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052779066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052784368
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052791750
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521052798275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052804836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052810710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521052813392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052828886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052830045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052836393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052837232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052838891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052969086
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521052984478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053009741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521053041260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521053051042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053069378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053077580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053078348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053079159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053080161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053083841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053090882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053092544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053145447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053194931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053208003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053230244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053327602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053329436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053342652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053343747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053416438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053440001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053443303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053444530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053446256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053447420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053463166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053472287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053476115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053477239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053488763
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053490835
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053504585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521053540293
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053544228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521053548455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521053566253
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053568147
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1521053573019
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053573378
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053573806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053584780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053585875
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053590224
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053605651
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053632835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521053670087
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053671820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521053676697
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053682382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053684939
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053691294
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053693054
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053694471
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053698426
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053701548
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053704029
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053711664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1521053720111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1521053720614
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053723503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053729200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053730257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053736532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053737782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053744395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053745894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053751587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053753075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053761249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053762745
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053768946
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053774234
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053786023
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521053805122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053805611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053806892
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053809012
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521053811629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521053840510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521053891129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521053893479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521053900719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053927111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053928115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053930528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053931728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053936067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053949205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521053952718
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053961145
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053964811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053969768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053973197
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521053996386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521053999412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521054000815
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521054004804
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521054025938
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521054031588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521054038427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521054039263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521054081127
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521054083287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521054091813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521054094017
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521054094271
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521054094271
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1521054097563
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521054097841
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1521054098357
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521054125871
